"member_id","org_id","first_name","last_name","role","membership_tier","join_date","renewal_date","is_active"
3804,1780,"Alex","Lee","Practice Owner","Premium",2022-12-14 12:08:01,2023-12-14 12:08:01,0
3805,1365,"John","Anderson","Administrator","Basic",2023-06-12 10:57:12,2024-06-12 10:57:12,1
3806,4463,"James","Smith","Administrator","Basic",2017-08-27 15:23:56,2018-08-27 15:23:56,1
3807,3343,"John","White","Billing Specialist","Basic",2018-02-24 00:43:38,2019-02-24 00:43:38,1
3808,4740,"Chris","Johnson","Practice Owner","Basic",2020-07-27 15:15:00,2021-07-27 15:15:00,1
3809,3677,"John","Davis","Administrator","Standard",2017-01-14 22:05:20,2018-01-14 22:05:20,1
3810,2427,"David","Martinez","Billing Specialist","Standard",2019-10-14 14:29:19,2020-10-14 14:29:19,1
3811,73,"Linda","White","Billing Specialist","Premium",2023-07-25 03:21:06,2024-07-25 03:21:06,1
3812,2963,"Laura","Smith","Practice Owner","Basic",2018-04-14 10:40:14,2019-04-14 10:40:14,0
3813,860,"John","White","Practice Owner","Basic",2022-12-10 07:18:40,2023-12-10 07:18:40,1
3814,3857,"John","Anderson","Billing Specialist","Basic",2018-08-02 00:25:20,2019-08-02 00:25:20,0
3815,4139,"Linda","Wilson","Practice Owner","Basic",2024-07-06 16:39:28,2025-07-06 16:39:28,0
3816,2425,"Linda","Johnson","Administrator","Premium",2017-04-24 20:00:13,2018-04-24 20:00:13,1
3817,1065,"Laura","Wilson","Practice Owner","Standard",2023-05-20 20:25:52,2024-05-20 20:25:52,1
3818,2218,"Laura","Johnson","Practice Manager","Basic",2023-09-09 04:53:44,2024-09-09 04:53:44,1
3819,4018,"Sofia","White","Practice Manager","Basic",2019-01-18 16:46:45,2020-01-18 16:46:45,1
3820,2260,"Maria","Davis","Billing Specialist","Standard",2017-05-03 09:41:02,2018-05-03 09:41:02,1
3821,3752,"Maria","Johnson","Administrator","Standard",2024-02-18 01:58:50,2025-02-18 01:58:50,0
3822,2087,"Ana","Garcia","Practice Owner","Standard",2020-02-25 22:04:18,2021-02-25 22:04:18,1
3823,369,"Linda","White","Practice Owner","Premium",2024-01-04 07:10:43,2025-01-04 07:10:43,1
3824,2805,"James","Davis","Administrator","Standard",2022-05-24 21:30:31,2023-05-24 21:30:31,1
3825,151,"James","Garcia","Practice Manager","Basic",2022-06-17 10:49:55,2023-06-17 10:49:55,0
3826,1135,"David","Anderson","Practice Owner","Basic",2016-02-12 07:21:41,2017-02-12 07:21:41,0
3827,2785,"Maria","Brown","Practice Manager","Premium",2019-06-14 07:28:40,2020-06-14 07:28:40,1
3828,4165,"Sofia","Martinez","Practice Manager","Premium",2016-01-06 22:23:35,2017-01-06 22:23:35,1
3829,2347,"James","Smith","Administrator","Standard",2023-10-28 13:57:21,2024-10-28 13:57:21,0
3830,4898,"Laura","Brown","Front Desk","Standard",2016-10-27 06:13:13,2017-10-27 06:13:13,1
3831,2251,"John","Anderson","Practice Manager","Basic",2021-06-15 12:28:08,2022-06-15 12:28:08,1
3832,61,"John","Lee","Practice Manager","Premium",2016-08-19 20:16:00,2017-08-19 20:16:00,0
3833,3011,"Laura","Lee","Practice Manager","Basic",2022-01-04 21:12:15,2023-01-04 21:12:15,0
3834,3902,"Chris","Martinez","Practice Manager","Basic",2018-07-13 21:13:37,2019-07-13 21:13:37,0
3835,1338,"Chris","Lee","Front Desk","Basic",2016-02-06 06:33:42,2017-02-06 06:33:42,1
3836,1185,"John","Davis","Practice Manager","Standard",2023-07-11 21:32:16,2024-07-11 21:32:16,0
3837,4427,"David","Anderson","Practice Owner","Basic",2016-03-27 22:38:30,2017-03-27 22:38:30,1
3838,1552,"Ana","Brown","Administrator","Premium",2021-08-31 18:39:26,2022-08-31 18:39:26,1
3839,4434,"Sofia","Johnson","Administrator","Basic",2022-03-23 21:58:13,2023-03-23 21:58:13,0
3840,1630,"James","Lee","Administrator","Premium",2016-11-20 12:39:08,2017-11-20 12:39:08,1
3841,1328,"John","Anderson","IT/Operations","Basic",2016-07-02 20:54:03,2017-07-02 20:54:03,1
3842,1527,"Linda","Davis","Practice Manager","Standard",2020-03-11 01:06:34,2021-03-11 01:06:34,1
3843,1674,"Laura","White","Practice Manager","Basic",2022-05-14 23:19:08,2023-05-14 23:19:08,1
3844,1362,"Alex","Brown","Practice Manager","Standard",2016-11-10 18:59:13,2017-11-10 18:59:13,1
3845,1574,"Ana","White","Administrator","Basic",2024-05-31 00:05:03,2025-05-31 00:05:03,1
3846,2687,"John","Lee","Administrator","Standard",2016-09-06 21:03:12,2017-09-06 21:03:12,1
3847,4371,"Maria","Martinez","Administrator","Basic",2023-10-14 11:12:38,2024-10-14 11:12:38,1
3848,2367,"David","Garcia","Practice Manager","Basic",2017-05-10 03:26:49,2018-05-10 03:26:49,1
3849,3758,"Maria","Johnson","Administrator","Standard",2019-09-04 12:31:34,2020-09-04 12:31:34,1
3850,2435,"Sofia","Martinez","Billing Specialist","Basic",2023-03-21 19:44:02,2024-03-21 19:44:02,1
3851,1994,"James","Davis","Administrator","Basic",2023-02-08 23:29:04,2024-02-08 23:29:04,1
3852,870,"John","Garcia","Billing Specialist","Basic",2022-04-20 00:20:22,2023-04-20 00:20:22,1
3853,1015,"Alex","Martinez","Practice Manager","Standard",2023-02-03 22:30:10,2024-02-03 22:30:10,1
3854,1912,"Maria","Wilson","Front Desk","Basic",2021-03-28 22:49:56,2022-03-28 22:49:56,1
3855,603,"Laura","Davis","Practice Owner","Basic",2023-07-11 00:33:34,2024-07-11 00:33:34,1
3856,3822,"Linda","Anderson","Administrator","Basic",2021-10-13 12:51:07,2022-10-13 12:51:07,1
3857,691,"David","Garcia","Billing Specialist","Standard",2021-12-18 11:32:01,2022-12-18 11:32:01,1
3858,494,"Alex","Wilson","Front Desk","Standard",2019-02-28 08:54:28,2020-02-28 08:54:28,1
3859,490,"James","Martinez","Practice Manager","Standard",2023-12-02 17:06:06,2024-12-02 17:06:06,1
3860,2557,"Sofia","Garcia","Administrator","Standard",2020-01-09 12:41:11,2021-01-09 12:41:11,1
3861,4486,"David","Wilson","Practice Owner","Basic",2017-02-08 12:39:33,2018-02-08 12:39:33,0
3862,295,"David","Davis","Billing Specialist","Basic",2019-12-05 10:08:27,2020-12-05 10:08:27,1
3863,4028,"Chris","Wilson","Practice Owner","Standard",2022-09-10 21:13:54,2023-09-10 21:13:54,1
3864,2844,"Chris","Brown","Administrator","Standard",2018-08-18 17:01:10,2019-08-18 17:01:10,1
3865,2913,"Sofia","Anderson","IT/Operations","Basic",2016-11-24 10:42:55,2017-11-24 10:42:55,1
3866,1718,"Chris","Lee","Front Desk","Standard",2023-03-13 13:38:04,2024-03-13 13:38:04,1
3867,2597,"Alex","Davis","Practice Manager","Premium",2024-03-20 13:02:48,2025-03-20 13:02:48,0
3868,4745,"Alex","Davis","Practice Manager","Basic",2023-01-02 13:05:31,2024-01-02 13:05:31,1
3869,1874,"Ana","Smith","Practice Manager","Premium",2023-04-13 14:29:25,2024-04-13 14:29:25,1
3870,4664,"James","Anderson","Administrator","Standard",2022-01-30 17:20:58,2023-01-30 17:20:58,1
3871,3259,"Sofia","Garcia","Billing Specialist","Standard",2018-12-02 13:52:09,2019-12-02 13:52:09,1
3872,2818,"Linda","White","Practice Manager","Premium",2020-07-07 12:14:18,2021-07-07 12:14:18,1
3873,445,"Alex","Brown","Practice Manager","Premium",2016-02-03 06:55:39,2017-02-03 06:55:39,1
3874,3642,"Ana","Garcia","Practice Manager","Basic",2024-10-19 05:30:52,2025-10-19 05:30:52,1
3875,4459,"Linda","Davis","Administrator","Basic",2021-03-03 00:29:29,2022-03-03 00:29:29,0
3876,742,"Maria","Wilson","Front Desk","Standard",2019-02-23 06:48:55,2020-02-23 06:48:55,1
3877,2042,"Sofia","Lee","Practice Owner","Standard",2016-01-11 06:30:57,2017-01-11 06:30:57,0
3878,680,"Linda","Garcia","Administrator","Basic",2017-06-11 19:47:18,2018-06-11 19:47:18,0
3879,2468,"Maria","Johnson","Front Desk","Premium",2017-08-25 06:29:42,2018-08-25 06:29:42,0
3880,3698,"Linda","Martinez","Billing Specialist","Standard",2023-03-30 09:04:20,2024-03-30 09:04:20,0
3881,1359,"Maria","Davis","Practice Manager","Basic",2016-01-15 15:20:18,2017-01-15 15:20:18,1
3882,63,"David","Martinez","Administrator","Premium",2020-07-01 07:43:48,2021-07-01 07:43:48,1
3883,2560,"James","Smith","Front Desk","Premium",2018-10-28 11:09:22,2019-10-28 11:09:22,1
3884,3770,"Alex","Smith","Practice Owner","Basic",2020-04-19 00:58:28,2021-04-19 00:58:28,1
3885,4352,"David","Davis","IT/Operations","Standard",2020-07-07 07:06:26,2021-07-07 07:06:26,1
3886,135,"Chris","Wilson","Practice Owner","Basic",2020-06-03 23:29:15,2021-06-03 23:29:15,0
3887,3645,"Alex","Wilson","Practice Owner","Basic",2020-01-02 15:19:41,2021-01-02 15:19:41,1
3888,4971,"James","Smith","Billing Specialist","Premium",2019-06-24 10:13:34,2020-06-24 10:13:34,1
3889,4918,"Maria","Garcia","Billing Specialist","Standard",2020-10-22 13:51:27,2021-10-22 13:51:27,0
3890,2136,"Chris","Martinez","Practice Owner","Basic",2021-12-20 04:36:34,2022-12-20 04:36:34,1
3891,3279,"Chris","Garcia","Practice Manager","Standard",2016-04-17 21:07:18,2017-04-17 21:07:18,1
3892,823,"Alex","Wilson","Front Desk","Basic",2024-02-23 12:27:55,2025-02-23 12:27:55,1
3893,3075,"Maria","Martinez","Practice Manager","Basic",2018-04-01 13:46:12,2019-04-01 13:46:12,1
3894,2982,"John","Garcia","Practice Owner","Standard",2020-08-17 00:56:47,2021-08-17 00:56:47,1
3895,121,"Laura","Garcia","Practice Manager","Basic",2022-10-22 06:47:29,2023-10-22 06:47:29,1
3896,1638,"Laura","White","Billing Specialist","Standard",2021-10-30 11:33:55,2022-10-30 11:33:55,0
3897,925,"John","Brown","Front Desk","Basic",2021-09-16 07:26:46,2022-09-16 07:26:46,0
3898,645,"Sofia","White","Practice Manager","Standard",2024-06-25 01:48:00,2025-06-25 01:48:00,1
3899,2033,"James","Johnson","Practice Manager","Basic",2018-04-08 10:54:30,2019-04-08 10:54:30,1
3900,2762,"Maria","Lee","Administrator","Basic",2017-01-17 20:41:31,2018-01-17 20:41:31,1
3901,2069,"Alex","Wilson","Billing Specialist","Basic",2019-08-08 00:21:48,2020-08-08 00:21:48,1
3902,242,"James","Martinez","Administrator","Basic",2017-03-15 02:57:29,2018-03-15 02:57:29,1
3903,2669,"James","Anderson","Practice Manager","Standard",2020-10-10 16:56:29,2021-10-10 16:56:29,0
3904,803,"John","White","Practice Owner","Basic",2018-04-23 07:20:30,2019-04-23 07:20:30,0
3905,4165,"Alex","Martinez","Practice Manager","Basic",2023-06-14 16:18:53,2024-06-14 16:18:53,0
3906,196,"Sofia","Johnson","Practice Manager","Basic",2019-12-05 14:35:30,2020-12-05 14:35:30,1
3907,2188,"Alex","Lee","Practice Owner","Basic",2021-12-24 10:46:36,2022-12-24 10:46:36,1
3908,3516,"Maria","Davis","IT/Operations","Standard",2024-08-31 15:05:52,2025-08-31 15:05:52,1
3909,2331,"Sofia","Brown","Practice Manager","Standard",2024-07-23 06:18:57,2025-07-23 06:18:57,0
3910,2360,"Alex","Brown","Billing Specialist","Standard",2021-12-13 12:33:19,2022-12-13 12:33:19,0
3911,4842,"Maria","Garcia","Administrator","Premium",2022-08-07 06:46:38,2023-08-07 06:46:38,1
3912,3607,"Maria","Lee","IT/Operations","Basic",2019-11-24 18:02:36,2020-11-24 18:02:36,0
3913,277,"Linda","Smith","Practice Owner","Standard",2016-05-22 08:32:40,2017-05-22 08:32:40,1
3914,61,"David","White","Practice Owner","Basic",2023-07-02 23:42:23,2024-07-02 23:42:23,1
3915,3391,"David","Davis","Practice Owner","Standard",2016-10-05 22:06:11,2017-10-05 22:06:11,1
3916,1914,"James","Wilson","Billing Specialist","Standard",2017-11-03 15:35:57,2018-11-03 15:35:57,1
3917,3928,"Sofia","Wilson","Practice Manager","Standard",2016-08-26 17:33:58,2017-08-26 17:33:58,1
3918,2592,"Ana","Wilson","Front Desk","Basic",2023-07-15 22:25:40,2024-07-15 22:25:40,1
3919,567,"James","Garcia","Administrator","Basic",2021-01-27 10:57:45,2022-01-27 10:57:45,1
3920,3936,"Ana","Davis","Administrator","Basic",2022-06-19 02:29:16,2023-06-19 02:29:16,1
3921,1572,"Alex","Davis","Administrator","Basic",2022-05-10 22:43:29,2023-05-10 22:43:29,1
3922,4718,"Maria","Garcia","Practice Manager","Standard",2017-06-29 15:43:47,2018-06-29 15:43:47,0
3923,1201,"Linda","Martinez","Practice Owner","Standard",2020-09-22 07:16:39,2021-09-22 07:16:39,0
3924,4410,"Ana","Lee","Administrator","Basic",2023-01-27 19:49:53,2024-01-27 19:49:53,0
3925,2855,"Laura","Wilson","Practice Owner","Basic",2024-05-31 21:02:52,2025-05-31 21:02:52,1
3926,2896,"Ana","Garcia","Front Desk","Standard",2022-12-13 13:36:00,2023-12-13 13:36:00,1
3927,1237,"Ana","White","Billing Specialist","Standard",2021-06-21 14:37:44,2022-06-21 14:37:44,1
3928,137,"Sofia","White","Administrator","Basic",2019-12-07 13:11:26,2020-12-07 13:11:26,0
3929,1030,"David","Smith","Administrator","Standard",2019-06-01 20:47:35,2020-06-01 20:47:35,1
3930,2157,"Linda","Garcia","Administrator","Premium",2021-06-04 01:44:54,2022-06-04 01:44:54,1
3931,2595,"Chris","Johnson","Administrator","Standard",2021-04-12 14:28:43,2022-04-12 14:28:43,0
3932,662,"Sofia","Davis","Billing Specialist","Basic",2021-02-03 20:26:17,2022-02-03 20:26:17,1
3933,2473,"Laura","Wilson","Practice Owner","Standard",2023-01-17 15:00:41,2024-01-17 15:00:41,1
3934,2678,"Maria","Lee","Administrator","Basic",2017-07-21 15:42:45,2018-07-21 15:42:45,1
3935,2309,"Sofia","Martinez","Billing Specialist","Standard",2022-02-25 19:54:30,2023-02-25 19:54:30,1
3936,87,"John","Wilson","Administrator","Standard",2018-02-14 00:55:31,2019-02-14 00:55:31,1
3937,2513,"James","Brown","Practice Owner","Basic",2018-11-30 02:16:01,2019-11-30 02:16:01,1
3938,2943,"Sofia","Garcia","Practice Manager","Basic",2019-10-08 11:14:37,2020-10-08 11:14:37,1
3939,2774,"David","Martinez","Administrator","Standard",2016-05-30 09:15:32,2017-05-30 09:15:32,1
3940,2505,"David","Martinez","Front Desk","Basic",2024-04-19 22:10:58,2025-04-19 22:10:58,1
3941,3311,"David","Martinez","Front Desk","Standard",2018-04-20 02:11:43,2019-04-20 02:11:43,1
3942,1701,"Sofia","White","Billing Specialist","Basic",2024-12-14 16:18:44,2025-12-14 16:18:44,1
3943,3671,"David","Martinez","IT/Operations","Premium",2022-03-08 22:18:34,2023-03-08 22:18:34,1
3944,2701,"Maria","Johnson","Practice Manager","Premium",2024-02-04 16:47:12,2025-02-04 16:47:12,1
3945,3630,"Ana","White","Practice Owner","Basic",2023-06-04 09:32:43,2024-06-04 09:32:43,1
3946,4591,"Sofia","Davis","Practice Manager","Basic",2022-11-14 09:32:35,2023-11-14 09:32:35,1
3947,1648,"David","Wilson","Administrator","Premium",2023-05-09 01:11:14,2024-05-09 01:11:14,1
3948,3319,"John","Martinez","Practice Manager","Basic",2017-10-18 22:32:41,2018-10-18 22:32:41,1
3949,3688,"Sofia","White","Practice Owner","Basic",2017-06-01 19:02:50,2018-06-01 19:02:50,1
3950,597,"Alex","Lee","Administrator","Basic",2018-05-25 01:09:52,2019-05-25 01:09:52,1
3951,4546,"Ana","Brown","Practice Manager","Basic",2021-03-06 02:10:23,2022-03-06 02:10:23,0
3952,485,"Ana","Anderson","Billing Specialist","Basic",2022-09-06 05:19:15,2023-09-06 05:19:15,1
3953,646,"Sofia","Garcia","Practice Owner","Basic",2021-07-20 16:17:17,2022-07-20 16:17:17,1
3954,3090,"Alex","Martinez","IT/Operations","Premium",2019-04-04 02:24:13,2020-04-04 02:24:13,1
3955,4758,"Maria","Brown","Front Desk","Standard",2019-11-27 16:47:15,2020-11-27 16:47:15,1
3956,4854,"Sofia","Brown","Front Desk","Basic",2018-03-03 17:56:21,2019-03-03 17:56:21,1
3957,4385,"Alex","Wilson","Billing Specialist","Basic",2022-07-13 04:03:41,2023-07-13 04:03:41,1
3958,721,"David","Martinez","Administrator","Basic",2022-05-14 19:54:56,2023-05-14 19:54:56,0
3959,4734,"David","Johnson","Practice Owner","Basic",2020-05-10 22:44:26,2021-05-10 22:44:26,0
3960,499,"David","Lee","Administrator","Premium",2021-09-03 15:08:15,2022-09-03 15:08:15,1
3961,4730,"John","Anderson","Billing Specialist","Premium",2018-04-19 20:07:53,2019-04-19 20:07:53,1
3962,1674,"Sofia","Garcia","Practice Owner","Premium",2024-09-05 02:47:31,2025-09-05 02:47:31,0
3963,3068,"James","Wilson","Administrator","Basic",2024-06-24 22:27:58,2025-06-24 22:27:58,1
3964,115,"Sofia","Brown","Administrator","Basic",2018-09-18 16:24:24,2019-09-18 16:24:24,0
3965,2980,"James","Lee","Administrator","Basic",2021-07-14 23:30:33,2022-07-14 23:30:33,1
3966,4770,"Maria","Garcia","Practice Manager","Basic",2019-09-21 01:42:50,2020-09-21 01:42:50,0
3967,1737,"Ana","Brown","Billing Specialist","Basic",2024-11-05 21:55:20,2025-11-05 21:55:20,1
3968,3612,"Laura","Brown","Front Desk","Basic",2019-07-17 05:53:46,2020-07-17 05:53:46,0
3969,2254,"James","Smith","Billing Specialist","Basic",2021-08-12 13:07:00,2022-08-12 13:07:00,0
3970,2295,"James","Brown","Practice Manager","Basic",2019-04-10 17:53:46,2020-04-10 17:53:46,0
3971,3631,"Laura","Wilson","IT/Operations","Basic",2017-12-08 02:39:51,2018-12-08 02:39:51,0
3972,147,"David","White","Practice Manager","Standard",2019-03-13 21:37:12,2020-03-13 21:37:12,1
3973,3983,"James","Smith","Practice Manager","Basic",2016-08-25 03:56:53,2017-08-25 03:56:53,1
3974,3454,"Alex","Davis","IT/Operations","Basic",2020-11-15 04:55:46,2021-11-15 04:55:46,1
3975,4508,"Laura","Lee","Billing Specialist","Standard",2023-12-16 23:22:24,2024-12-16 23:22:24,1
3976,2411,"Ana","Wilson","Billing Specialist","Basic",2024-05-30 16:51:29,2025-05-30 16:51:29,1
3977,137,"James","Martinez","Practice Owner","Standard",2016-02-02 11:37:24,2017-02-02 11:37:24,1
3978,3361,"Sofia","Davis","Practice Manager","Premium",2024-12-06 21:44:40,2025-12-06 21:44:40,1
3979,3006,"David","Brown","Practice Owner","Premium",2017-08-03 17:44:51,2018-08-03 17:44:51,1
3980,3553,"Chris","Martinez","Billing Specialist","Basic",2017-08-26 20:14:23,2018-08-26 20:14:23,1
3981,19,"John","Davis","Practice Manager","Standard",2018-03-08 12:52:49,2019-03-08 12:52:49,1
3982,2243,"Ana","Garcia","Practice Owner","Basic",2021-04-29 04:03:12,2022-04-29 04:03:12,0
3983,449,"Chris","Johnson","Practice Manager","Basic",2016-07-27 15:44:34,2017-07-27 15:44:34,0
3984,1949,"James","White","Administrator","Basic",2017-05-25 23:40:48,2018-05-25 23:40:48,0
3985,946,"Alex","Johnson","Administrator","Basic",2017-05-07 21:47:56,2018-05-07 21:47:56,1
3986,4237,"Laura","Davis","Front Desk","Standard",2023-05-01 22:39:55,2024-05-01 22:39:55,1
3987,1921,"Alex","Anderson","Practice Manager","Premium",2023-01-12 00:53:47,2024-01-12 00:53:47,1
3988,2978,"Ana","Wilson","Billing Specialist","Basic",2018-05-13 19:39:37,2019-05-13 19:39:37,1
3989,4189,"Chris","Davis","Administrator","Basic",2017-11-03 02:52:55,2018-11-03 02:52:55,1
3990,4016,"Maria","Anderson","Billing Specialist","Basic",2017-09-28 08:30:58,2018-09-28 08:30:58,0
3991,239,"John","Martinez","Practice Manager","Standard",2023-10-15 18:31:30,2024-10-15 18:31:30,1
3992,205,"Linda","Anderson","Billing Specialist","Basic",2016-04-10 22:34:41,2017-04-10 22:34:41,1
3993,2608,"Ana","Davis","Practice Owner","Basic",2020-05-29 02:06:24,2021-05-29 02:06:24,1
3994,4341,"James","Garcia","Administrator","Basic",2024-10-16 02:57:03,2025-10-16 02:57:03,1
3995,4928,"Ana","Davis","Administrator","Standard",2022-10-12 00:29:37,2023-10-12 00:29:37,1
3996,3389,"Sofia","Wilson","Practice Manager","Basic",2019-04-06 11:51:22,2020-04-06 11:51:22,0
3997,2973,"James","Davis","Administrator","Premium",2023-06-05 20:42:34,2024-06-05 20:42:34,0
3998,4391,"Alex","Garcia","Front Desk","Basic",2023-05-10 16:44:45,2024-05-10 16:44:45,1
3999,2688,"Chris","White","Practice Manager","Basic",2022-01-16 16:37:46,2023-01-16 16:37:46,1
4000,4952,"John","Anderson","Practice Manager","Basic",2023-11-19 16:05:02,2024-11-19 16:05:02,1
4001,4167,"John","Johnson","Administrator","Standard",2021-07-19 10:26:41,2022-07-19 10:26:41,1
4002,1349,"Alex","Wilson","Administrator","Standard",2021-01-07 10:37:20,2022-01-07 10:37:20,0
4003,4401,"Chris","Johnson","Administrator","Basic",2022-10-09 04:17:37,2023-10-09 04:17:37,1
4004,817,"Maria","Lee","Practice Manager","Standard",2023-12-25 00:48:16,2024-12-25 00:48:16,1
4005,821,"David","Brown","Practice Owner","Basic",2020-06-08 04:46:51,2021-06-08 04:46:51,0
4006,193,"John","Smith","Practice Owner","Standard",2019-06-20 14:46:08,2020-06-20 14:46:08,1
4007,1777,"Ana","Johnson","Practice Owner","Standard",2017-02-24 08:54:06,2018-02-24 08:54:06,1
4008,3646,"Ana","Brown","Front Desk","Basic",2021-03-23 04:17:41,2022-03-23 04:17:41,0
4009,4625,"David","Garcia","Practice Owner","Standard",2020-02-01 03:08:11,2021-02-01 03:08:11,1
4010,251,"David","Martinez","Practice Manager","Standard",2021-06-27 05:50:15,2022-06-27 05:50:15,1
4011,1789,"James","Wilson","IT/Operations","Standard",2016-09-28 01:57:37,2017-09-28 01:57:37,1
4012,3701,"John","Garcia","Front Desk","Basic",2021-12-28 15:38:55,2022-12-28 15:38:55,1
4013,2464,"Chris","Garcia","Practice Owner","Standard",2016-02-04 20:40:13,2017-02-04 20:40:13,1
4014,1168,"David","Anderson","Administrator","Basic",2016-10-30 15:35:40,2017-10-30 15:35:40,1
4015,3894,"Chris","Smith","Administrator","Basic",2024-11-16 18:34:44,2025-11-16 18:34:44,0
